smiles,Td,min_bde_pred
CCC1=C(CC2=C(C=CC=C2)C2=CC=CC=C2)N2C=CC(OCCCC(O)=O)=CC2=C1C(=O)C(N)=O,387.15,23.627602
CC1=CC=C(C=C1)N(N=O)C1=CC=CC(O)=C1,387.15,19.696308
CCOC(=O)N1C(=O)C(=O)C2=CC=CC=C12,387.65,28.611399
CN1C(CC(O)=O)=CC2=C1C(=O)C1=C(CO2)C=CC=C1,388.15,16.796532
CNC1=C(C=CC=C1C(=O)OC(C)(C)C)C(=O)C(O)=O,388.15,10.36382
C[C@@H]1O[C@@H](OC2=C(NC=N2)C(N)=O)[C@H](O)[C@H](O)[C@H]1O,388.15,64.04579
O[C@@H]1[C@H](NC(=O)C2=CC=CC=C2)[C@H](O[C@H]1N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12)C(O)=O,388.15,20.393108
CN1CCN(CN2C(=O)CN(CCN3CC(=O)N(CN4CCN(C)CC4)C(=O)C3)CC2=O)CC1,388.15,49.784714
CCC1=CN([C@H]2C[C@H](O)[C@@H](CNC(=O)C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)O2)C(=O)NC1=O,388.15,31.736568
C[C@H]1[C@H](NC(=O)OCC2=CC=CC=C2)C(=O)N1OC(C)(C)C(=O)OC(C1=CC=CC=C1)C1=CC=CC=C1,388.15,27.219978
COC[C@H]1O[C@@H](OC2=CC=C(N)C=C2)[C@H](O)[C@@H](O)[C@H]1O,388.15,20.983261
COC1=C(OC)C=C2C(NC3=C4C=CC=NC4=CC=C3)=C(C=NC2=C1)C#N,388.15,7.849999
CC(C)(C)C(=O)C(CC(O)=O)C(O)=O,388.15,56.784008
CCN(CC)C1=CC2=C(C=C(O2)C(=O)C2=CC=C(C)C=C2)C=C1,388.15,12.50024
CC1=C(COC2=CC=C(COC3=CC=CN=C3CC(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,388.65,20.148903
CC1=CC(=CC=C1)C1=NC(COC2=CC=C(COC3=CC=CN=C3CC(O)=O)C=C2)=CO1,388.65,20.206358
CCC1(C)N=C2N(C(=O)NC)C3=C(C=CC=C3)N2C(=O)N1C,389.15,27.359087
OC(=O)C1=NC=CN1CCCC1=CC=C(OCC2=COC(\C=C\C3=CC=CC=C3)=N2)C=C1,389.15,20.585934
CC1(C)CC(N)CC(C)(C)N1O,389.15,65.61905
OC(=O)[C@H](CC1=CC=CC=C1)NC1=NC=NC(=C1)C1=CC=C(CNC2=CC=CC=C2)C=C1,389.65,21.036407
CN1C=CC=C1C(=O)C(C#N)C(=O)NCC1=NC=CC=C1,390.15,29.232145
CCCCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(N)=O)C(O)=O,390.15,58.43594
CN1CCN(CC1)C1=C2C[C@@H](CCC2=CC=C1)NC(=O)C1=CC(O)=CC=C1,390.15,5.747133
NC1=NC2=C(C=CC=C2)C2=C1N=CN2CCCCNC(=O)C1=CC2=CC=CC=C2N=C1,390.15,11.7133255
NC1=NC(CCC2=NC3=CC(=CN=C3N2)C2=CC=CC=C2)CCCC1,390.15,30.14093
COC(=O)COC1=CC=C(C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(=O)OC)N2C=NC3=C(N)N=CN=C23)C=C1,390.65,20.259941
OC[C@H]1O[C@H](C(O)N(C1O)C1=NC2=C(NC=N2)C(=O)N1)N1C=NC2=C1N=CNC2=O,390.65,61.62995
COC1=C(OC)C=C2C(CO)=NN(CC3=CN(C=N3)C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C2=C1,390.65,19.011368
COC1=CC2=C(C=C1OCCN1CCN(C)CC1)C=C1C(=C2)N=CC(C#N)=C1NC1=CC(OC)=C(OC)C(OC)=C1,390.65,-5.376937
COC1=CC(OC)=NC(OC2=CC=CN=C2C=NNC2=CC=CC=C2)=N1,391.15,22.867067
OC(=O)CN1CCCCC(NC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1=O,391.15,27.831205
COCCC1=NC2=C(N1CCCCNC(=O)C1=CC(=NC3=CC=CC=C13)C1=CC=CC=C1)C1=C(C=CC=C1)N=C2N,391.15,5.9064054
CONC(=N)C1=CC2=C(OC(CCCCCC3=CC4=C(O3)C=CC(=C4)C(=N)NOC)=C2)C=C1,391.15,17.082567
CC(C)C1=NC(=C(N1)C1=NC(C)=CC=C1)C1=CC=CC(=C1)C1=CC=C(CN)C=C1,391.15,23.476065
CC1=CC(OCCCC(C)(C)C(=O)NC2=CC(=CC=C2)C#N)=C(C)C=C1,392.15,14.480898
CC(=O)C1=C(OCC2=NC3=CC=CC=C3C=C2)C=CC(CC(O)=O)=C1,392.15,8.233843
CC1=CN2C=CC3=C(N[C@@H]([C@@H](O)[C@@H]3O)C3=CC=CC=C3)C2=N1,392.15,23.292282
C[C@@H](NC(NC1=CC=CN=C1N(C)C)=NC#N)C1=CC=CC=C1,392.65,23.295824
CC(C)CC(C)(C)C(=O)NC(C)NC(=O)[C@@H](N)CC(O)=O,393.15,52.297222
CCOC(=O)C(=NOC)C1=COC(N)=N1,393.15,64.91736
CC1(CN(C2=CC=CC=C2)C2=C(O1)C=CC=C2)N1CCN(CC1)C1=NC=CC=C1,393.15,13.372196
COC(=O)[C@@H](NCC1=CNC2=CC=CC=C12)C1=CC=CC=C1,393.15,24.71302
C[C@H](NC(=O)C1=CC=C(C=C1)C(N)=N)C(=O)N1CCC(CC1)OCC(=O)OC(C)(C)C,393.15,15.463423
CNC(=O)CN1CC(CCN2C(=O)C3=CC=CC=C3C2=O)C(CC(C)C)(CC(=O)NO)C1=O,393.15,29.762352
OC(=O)COC1=C(C2=C(OC3=C2C=CC=C3)C=C1C1=CC=CC=C1)C1=CC=CC=C1,393.15,20.853394
CCC1=NC2=CC=C3OCC(CN4CCC(=CC4)C4=CNC5=CC=CC=C45)OC3=C2N=C1CC,393.15,13.310024
ONC(=N)C1=CC2=C(OC(CCCCCC3=CC4=C(O3)C=CC(=C4)C(=N)NO)=C2)C=C1,393.15,16.975609
CC(C)N1C(=O)NCC2=CN=C(NC3=CC=C(C=C3)N3CCC(O)CC3)N=C12,393.15,12.179592
NC1=NC(=CC=C1)C1=CC(CCN2CCN(CCC3=CC=CC=C3)CC2)=CC=C1,393.15,23.569252
CCN(CC)CCCCNC1=NC2=C(C=C(C(=O)N2CC)C2=CC(OC)=CC(OC)=C2)N=N1,393.65,21.19663
CC(C)N[C@@H]1CCC2=C(CNC(N)=O)C(O)=CC=C2[C@H]1O,394.15,13.215364
CNC1=CCC(NC)(C=C1)C(O)C\C=C\CC(O)C1(CC=C(NC)C=C1)NC,394.15,50.9002
O=C(NC#N)NC1=CC=CC=C1,394.15,27.969746
CC(C)(C)C(=NO)C(O)=O,394.15,79.00102
CN(N)N=O,394.15,79.94763
COC(=O)C(CCOC1=CC=C(C=C1)C(=NOC(C)=O)C(=O)NC1CN(C(C(=O)OC)C2=CC=C(OC(C)=O)C=C2)C1=O)NC(C)=O,394.65,20.426126
COC1=CC=C(C[C@H](NC(=O)CNC(=O)OCC2=CC=CC=C2)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(O)=O)N2C=NC3=C(N)N=CN=C23)C=C1,394.65,21.33495
C[C@H](N[C@@H](CC1=CNC=N1)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC(N)=O)C(O)=O,394.65,54.892838
O=C1NNC(=O)N1C1=CC=CC=C1,395.15,24.460909
COC1=CC(=CC(OC)=C1OC)C(=O)N1CC2=CC=CC=C2C2(CC3=C(O2)C=CC=C3)C1,395.15,14.0280285
CCOC(NC1=CC=C(C=C1)C(O)=O)C(=O)C1=CC(OC2=CC=CC=C2)=CC=C1,395.15,14.295351
CCN(CC(C)O)C1=CC=C(NNC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)N=N1,395.15,30.944256
OC(=O)C(=O)C1=CC=C(C=C1)C#CCOC1=CC2=CC=CC=C2C=C1,395.15,13.738878
CC1=C(C=CC(=C1)N1C(=O)CN(CC2=CC=CC=C2)CC1=O)C(OC(C1=CC=CC=C1)C1=C(C)C=C(C=C1)N1C(=O)CN(CC2=CC=CC=C2)CC1=O)C1=CC=CC=C1,395.15,10.378676
CC(C)(C)OC(=O)NC1=C(N)C=C(C=C1)C1=CNC(=O)C=C1,395.15,16.430984
CC(C)C1=CC=CC(=C1)N1C=NC(=C1)C(O)=O,395.15,23.77688
COC(=O)COC1=CC=C(C=C1)C1=C(N=CO1)C(=O)OC,395.65,21.040363
ON1C[C@H](NC(=O)OCC2=CC=CC=C2)C1=O,395.65,27.219978
COC1=CC=C2CC(CCC2=C1)N(C)CCCN1CCC2=C(CC1=O)C=C(OC)C(OC)=C2,395.65,7.4490867
COC(=O)C1=CC(NC(=O)CCCCOC2=CC(=O)C(=O)C3=CC=CC=C23)=CN1C,395.65,18.374928
OC(=O)C1CC(=O)NC1=O,396.15,49.04217
CN1CC(CO)C2C1CC1=CNC3=C1C2=CC=C3,396.15,30.080189
OC[C@@H](O)[C@@H](O)[C@H](O)C=O,397.15,70.8932
CC(C(O)=O)C1=C(C(=NO1)C1=CC=CC=C1)C1=CC=CC=C1,397.15,25.932785
CO[C@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3=CC=C(N)C=C3)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC,397.15,20.980072
COC1=C(C=CC(N)=C1)C(O)C1=NC=CC=C1,397.15,11.518883
COC1=CC=C(CCOCCCCCCNC(C)(O)C2=CC=C(O)C(O)=C2)C=C1,397.95,11.893776
COC1=C(OC=C1)C1(O)C(=O)NC(=O)NC1=O,398.15,69.83739
COC1=CC=C(C=C1)C(N1CCN(C)CC1)C1=CC=CC(=C1)C(O)=O,398.15,19.244099
N[C@@H](CC1=CC(=O)N(CC(O)=O)C1=O)C(O)=O,398.15,56.788067
OC(=O)CN1C(=O)C(=O)NC2=C1C1=C(CCC(=C1)N1C=CC(CNC(=O)NC3=CC=C(C=C3)C(O)=O)=C1)CC2,398.15,14.006625
CC(=O)NC1=CC=C(CNC2=NNC(N)=C2C#N)C=C1,398.15,23.648766
CC(C)=NNC(=N)NCCC(O)=O,398.15,58.69673
OC(=O)C#CC1=C(OC(=O)C2=CC=CC=C2)C=C(OC(=O)C2=CC=CC=C2)C=C1,398.15,12.51677
CCCCOC1=CC=C(C=C1)C(=O)N[C@@H]1CCC2=C(O)C=CC(N3CCN(C)CC3)=C2C1,398.15,5.0829196
CC1=C(CCOC2=CC=C(CC(NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C3=CC=CC=C23)N=C(O1)C1=CC=CC=C1,398.15,3.0305805
NC1=CC=C(CN2C=CN=C2CO)C=C1,398.15,24.241676
CCCCCCCCC1=CC=C(OCC(=O)CN2C=CC(=C2)C(O)=O)C=C1,398.15,20.413239
COC1=CC(=CC2=C1OC(C)(C)C2)C1=NN(C2CCNCC2)C(=O)C1(C)C,398.15,20.024538
CCN(CC)C1=CC2=C(C=C(O2)C(=O)C2=C(OC)C=CC(OC)=C2)C=C1,398.15,5.741171
CC(C)[C@@H]1N(C(=O)C2=CC=CC=C2)C(=O)OC1=O,398.45,15.226484
OC(=O)CC1=NC(NC=O)=CC=C1,398.65,33.023903
COC1=CC=C(C[C@H](NC(=O)OCC2=CC=CC=C2)C(=O)N[C@H]2[C@@H](O)[C@@H](O[C@@H]2C(=O)NCC(O)=O)N2C=NC3=C(NC(=O)C4=CC=CC=C4)N=CN=C23)C=C1,399.15,20.393108
COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1NC(=O)[C@H](CC1=CC=C(OC)C=C1)NC(=O)OCC1=CC=CC=C1)N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12,399.15,20.393108
OC1=CC=CC(=C1)[C@@H]1COC2=CC(O)=CC=C2[C@@H]1C1=CC=C(OCCN2CCCC2)C=C1,399.15,7.603862
O=C1NC2=C3N(CC2)C(=NC=C3C=C1)C1=CC=C(CNCC#C)C=C1,399.15,20.77382
COC(=O)CCCCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)OC(C)(C)C,399.15,15.653654
CCCC1=NC2=C(N1CC(C)C)C1=C(C=C(OCC3CCCCO3)C=C1)N=C2N,399.15,10.358635
C[C@H]1[C@H](NC(=O)CC2=CC=CC=C2)C(=O)N1O,399.65,28.634136
CC(C#CC1=CC=C(OC2=CC(OC3=CC=CC=C3)=CC=C2)O1)N(O)C(N)=O,399.65,23.019417
CC1=C(COC2=CC=C(CO\N=C(/CCC(O)=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,399.65,20.086609
CC(C)(C)OC(=O)C(=[N+]=[N-])C(=O)CO[C@H]1NC(=O)[C@@H]1NC(=O)C1=CC=CC=C1,400.15,20.811
CC(=O)NC1=CC=C2N=C(N=C(NCC3=CC=CC=C3)C2=C1)C1=CC=CN=C1,400.15,4.937007
CC(C)C1=CC(O)=C2C(CCC3C(C)=C(CCC23C)C(O)=O)=C1O,400.15,8.875292
CN(N=O)C(=O)N[C@@H]1OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,400.35,63.717598
CC1=CC(=CC(C)=C1)C(=O)OOC(=O)C1=CC(C)=CC(C)=C1,400.65,20.17643
OCC1=NNC(NCCCCOC2=CC(CN3CCCCC3)=CC=C2)=N1,400.65,23.795383
CN(C)CCN1C(=O)C(C(C2=CC=CC=C2)C2=CC=CC(N)=N2)C2=CC=CC=C12,400.65,27.111092
COC1=C(NC(=O)NC2=C(C)C=CC=C2)C=CC(CC(=O)N(C)CC(O)=O)=C1,400.65,13.179934
NC(=O)N(O)CC1=CC=C(C=C1)N1CCCC1,400.95,19.593334
CON=C(C(O)=O)C1=NC(OC)=CC(N)=N1,401.15,43.66089
COC1=CC=CC(=C1)N1C(=O)C(=C2CCCN2C)C2=CC=CC=C12,401.15,24.15101
CCOC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1NC(=O)[C@H](CC1=CC=C(OCCCNC(=O)OC(C)(C)C)C=C1)NC(=O)OC(C)(C)C)N1C=NC2=C(N)N=CN=C12,401.15,20.088556
CCN1CCCC1CNC1=C2C=C3C=CC=CN3C2=C(C)N=N1,401.15,28.997644
CC(N(O)C(N)=O)C1=CC=C2N(CC3=CC=CC=C3)CCCC2=C1,401.15,11.379295
CN1C2=C(C=CC=C2)C(=NCC1=O)N1C[C@H]2CCCC[C@H]2C1,401.15,18.789446
CC(=O)C(=[N+]=[N-])C(=O)C1=CC=CC=C1,401.15,16.097183
COC1=CC=CC(OC)=C1C1=CC(=NN1C1=C(C=C(C=C1)C(=O)NCCC#N)C(C)C)C(O)=O,401.15,10.857419
OC1=C(OCC2=CC=CC=C2)C=C(\C=C\CC2=C(O)C=C(OCC3=CC=CC=C3)C=C2OCC2=CC=CC=C2)C=C1,401.55,13.40012
COC1=CC2=C(C=C1OCCN1CCOCC1)C=C1N=CC(C#N)=C(NC3=CC(OC)=C(OC)C(OC)=C3)C1=C2,401.65,-5.364126
CONC(=O)CO\N=C(/C(O)=O)C1=CC=CO1,402.15,64.80359
COC1=CC=C2N=C(NN)C(OC)=NC2=C1,402.15,7.8351107
CC1(CCN2C1=CC1=C2C=CC=C1)N(O)C(N)=O,402.15,28.354408
CC(C#CC1=CC=C(OC2=CC3=C(OCO3)C=C2)O1)N(O)C(N)=O,402.15,25.594534
C#CCC1(CC2=CC=NC=C2)C=CC=C2C=C3C=CC=CC3=C12,402.15,26.511072
CCOC(=O)C1=CN(CC)C2=CC(=CC=C2C1=O)C#CC1=C(OC)C(OC)=CC(CC2=CN=C(N)N=C2N)=C1,402.15,7.660449
CO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3=CC=C(N)C=C3)[C@H](O)[C@H]2O)[C@@H]1O,402.15,20.980072
O=C(CC1=CC=CC=C1)NC1CN(C(C(=O)OCC2=CC=CC=C2)C2=CC=C(OCC3=CC=CC=C3)C=C2)C1=O,402.65,20.552425
NC1=C(CC(O)=O)C=CC=C1OC1=CC=CC2=CC=CC=C12,402.65,12.569716
CC1=CC(=NC(N)=N1)C#C,402.65,34.816063
O1C2=CN=CN2C=C1C1=CC=CC=C1,402.65,27.800735
CC(C)C1NC(=O)NCC1(C)C,403.15,69.66725
CNC(=O)NC1=C(O)C=CC=C1,403.15,20.568974
OC[C@H]1O[C@H](C(O)N(C1O)C1=C2NC=NC2=NC=N1)N1C=NC2=C1N=CNC2=O,403.15,61.36277
CC1=CC=CN=C1NC=CC=O,403.15,26.189358
O=C1C=COC2=C1C=CC(OCCCN1CCC(=CC1)C1=CC=CC=C1)=C2,403.15,8.798521
CCNC(=O)N(O)C(C)C1=CC2=C(C=C1)C1=CC=CC=C1C2,403.15,22.549644
CNC(N[C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N)=NC#N,403.15,11.501742
COC1=CC=CC(OCC(O)C2=C(OC)C=CC(OCC3=NC4=CC=CC=C4C=C3)=C2)=C1,403.15,12.688191
OC(=O)CCCCCCCOC1=CC=C(C=C1)C(=N)NC(=O)OCC1=CC=CC=C1,403.15,20.720732
NC1=CC=CC(=N1)C1=CC=C(CCN2CCC(C2)NC(=O)NC2=CC=CC=C2)C=C1,403.15,20.918156
NC1=CC=CC(=N1)C1=CC=C(CCNC2CCN(C2)C(=O)NC2=CC=CC=C2)C=C1,403.15,20.860867
CCCCCCCCCCOC1=CC(C#C)=C(OCCCCCCCCCC)C=C1C#C,403.15,9.79926
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)NC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,403.65,56.937416
COC1=CC(C)=C(NC2=C(C=NC3=CC(OC)=C(OC)C=C23)C#N)C=C1,404.15,7.8143377
CC(C#CC1=CC=C(OC2=CC=C(OC3=CC=CC=C3)C=C2)O1)N(O)C(N)=O,404.65,18.002705
CC1=CC(O)=C(OC2=C(C=C(C=O)C=C2)C#N)C=C1,404.65,6.006296
CC(=O)OCCOC(=O)C1=NC2=CC=CC=C2N=C1C,405.15,12.727954
OC(=O)C(=NOC1=CC=CC=C1)C1=NC=CC(NC=O)=N1,405.15,26.787601
O=C1CC[C@@H]2CN(CCC3=CC=CC=C3)C[C@@H]2C1,405.15,26.778896
CCCCOC1=CC=C(O1)C#CC(C)N(O)C(N)=O,405.15,66.77704
NC(=O)N1C(=O)C(C(=O)CC2=CC=CC=C2)C2=CC=NC=C12,405.15,28.549526
COC1=C(NC(=O)NC2=C(C)C=CC=C2)C=CC(CC(=O)NCC(O)=O)=C1,405.15,13.214002
CC1(C)OC(=O)C=C(O1)C1=CC(=NC=C1)C#N,405.15,21.04898
CC1=C(NC=C1C#N)C1=CC=CC=C1,405.35,25.801476
CC1=CC=C(C=C1)C(=O)OOC(=O)C1=CC=C(C)C=C1,405.65,12.385197
CCON=C(C(O)=O)C1=NC=CC(NC=O)=N1,405.65,36.920418
CC1=CC=C2N=NC=C(C(O)=O)C2=C1,405.65,7.31145
CCOC(=O)CN1C(=O)C(=O)NC2=C1C=CC1=C2C=C(C=C1)N1C=CC(C)=C1C,405.65,2.2249355
CC(C)(C)OC(=O)NC(NC(=O)OC(C)(C)C)=NCCC1=CC=C(O)C=C1,405.65,22.814983
CCCCCNC1=NN2C(C[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)=NC(C)=C2C=C1,406.15,37.46548
OC(=O)C1=NOC2=C1C=CC=C2,406.15,28.267464
CC1=CC(N)=C(C)C(C)=C1O,406.15,13.194928
CC(C)(C)OC(=O)N(CCC1=CC=C(O)C=C1)C1=NC=NC2=NC=CN=C12,406.15,22.673374
CCN1N=C(C2=CC=C(NN)C=C2)C(C)(C)C1=O,406.35,19.035713
CCOC(=O)[C@H](CC1=CC=CN=C1)NC(=O)COC1=CC=C(C=C1)C1=NNC(=O)NC1,406.65,19.827492
O=C1NCCC1N1N=C(C=CC1=O)C1=C2C=CC=CN2N=C1C1=CC=CC=C1,406.65,25.737309
CCOC(=O)CCCN1C=C(C(=O)C2=CC(O)=C(NCC3=CC=C(CC)C=C3)C=C2)C2=CC=CC=C12,406.65,12.61999
CCO[C@@H](CC1=CC=C(OCCC2=C(C)OC(=N2)C2=CC=CC=C2)C2=CC=CC=C12)C(O)=O,406.65,2.5661762
CN(CCOCCO)C(N)=N,406.95,66.26485
C[C@H]1CN(CC(=O)[C@H]2CC[C@H]3[C@@H]4CC[C@H]5C[C@H](O)CC[C@]5(C)[C@H]4C(=O)C[C@]23C)C[C@@H](C)O1,407.15,62.355003
COC1=CC=C2[C@@H](O)[C@@H](CCC2=C1OC)NCC1=CC=CC=C1,407.15,13.096015
CN\N=C(\C(O)=O)C1=CC=CC=C1,407.15,24.15813
CCOC(=O)C1C(=O)NC2=C(C=CC=C12)C(=O)C1=CC=CC=C1,407.15,15.244904
CC(=O)OC1=CC=CC(C(O)=O)=C1OC(C)=O,407.15,11.367825
CCCC\C=C/C1=CC2=C(C=C1C(=O)OC1=NC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,407.15,3.1050026
CC1=CN(C(C)=N1)C1=CC=CC(=C1)C1=NC2=C(NC(=O)C1)C=C(C=C2)C#CC1=CC=CC=C1,407.15,14.314552
CC(C)(C)OC(=O)CCCN1C(=O)NC2(CCN(CC2)C(=O)C2=CC=C(C=NNC(=O)OC(C)(C)C)C=C2)C1=O,407.15,13.666218
CC(C)CC(=O)NC1=CC(=CC=C1)C1=CC=NC2=C(C=NN12)C(=O)C1=CC=CO1,407.15,24.097294
COC1=C(OC)C=C(C=C1)C1=NN(C2CCN(CC2)C(=O)COC2=CC=C3NC(=O)C=CC3=C2)C(=O)[C@@H]2CC=CC[C@H]12,407.15,13.2618065
CCOC(=O)CCC(=O)C1=C(N(C)C)C2=CC=CC(OC)=C2N=C1,407.65,10.264558
CCC1=C2C=C(NC2=CC=C1C)C(O)=O,408.15,27.769224
CNC1=C(C=CC=C1C(=O)OC(C)(C)C)C(=NO)C(O)=O,408.15,10.02254
COC(=O)COCCN1CCN2C(C1)C1=C(CC3=C2C=CC=C3)C=CC=C1,408.15,13.678248
N[C@@H](CCC(O)=O)C=C=C,408.15,58.62162
C(N1CCC2=C(CCN(C2)C2=CC=CC=C2)C1)C1=CC=CC=C1,408.15,16.80198
COC1=CC=C2C(=O)CN(CC3=CC=CC=C3)CC2=C1,408.15,11.330809
COC1=CC2=C(NC(=O)CN(CC3=CC=CC=C3)C2)C=C1N,408.15,10.102915
CCN(CC)C1=CC2=C(C=C(O2)C(=O)C2=CC(OC)=CC=C2)C=C1,408.15,14.934384
CCC1=C(NN=C(C(O)=O)C(O)=O)C=CC=C1,408.65,18.515224
O=C1N(CC2C3CC4CC(C3)CC2C4)C2=C(C=CC=C2)N(C2=CC=CC=C2)C(=O)C1=NNC1=CC=CC=C1,408.65,5.9640965
OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,408.65,17.333626
NNC1=CC2=C(CCN(C2)C(=O)OCC2=CC=CC=C2)N=N1,409.15,27.244425
CC(C)(C)C(=O)C1=NC(=NN1)C(N)=O,409.15,71.83913
NC(CCOC1=CC=C(C=C1)N(C1CN(C(C(O)=O)C2=CC=C(OC(=O)OCC3=CC=CC=C3)C=C2)C1=O)C(=O)C=O)C(O)=O,409.15,20.19085
OC(=O)C1=NC=CN1CCCC1=CC=C(O)C=C1,409.15,22.841124
CC1(NCC2=CC=CC=C2)C2=C(C=CC=C2)C2=C1N1C=CN=C1C(=O)N2,409.15,26.560783
COC1=CC2=C(C=C1OCCN1CCOCC1)C=C1C(NC3=CC(OC)=C(OC)C(OC)=C3)=C(C=NC1=C2)C#N,409.65,-5.376935
O=C1OCC\C1=C/C1=C(NC2=CC=CC=C2)C=CC=C1,409.95,19.63652
CCN(CC(C)O)C1(NN=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)N=NC1=CC=CN=N1,410.15,29.969402
COC1=C(OC)C=C2C(CC3=C(CC(O)=O)C=CC=C3)NCCC2=C1,410.15,7.542487
OC(=O)CN(CC(O)=O)C(CCNC(=O)OCC1=CC=CC=C1)C(O)=O,410.15,27.22108
O=C(COC1=CC=CC=C1)N[C@@H]1[C@@H](NC1=O)C1=C(C=CC=C1)C1OCCO1,410.65,12.616751
O[C@@H]1[C@H](NC(=O)CC2=CC=CC=C2)[C@H](O[C@H]1N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12)C(O)=O,410.65,20.393108
CC(C)NC=NC1=CC=C(C=C1)C1=NC=CN1,410.65,18.817339
CN1CCN(CCN2C3=C(C=CC=C3)C(=NC(NC(=O)C3=CC4=CC=CC=C4N3)C2=O)C2=CC=CC=C2)CC1,410.65,16.055538
CC(N)(C(O)=O)C1=CC=C(N)C=C1,410.65,21.19669
COC(=O)C1=CC=C(NC(N)=N)C=C1,410.95,13.244496
C(N1CCC(\C=C\C2=CC=CC=C2)=CC1)C1=COC2=NC=CC=C12,410.95,28.052351
CC(C)(C)OC(=O)NC(C(O)=O)C1=CC=C(NC(N)=O)C=C1,411.15,23.116426
CCC1CN(C)C2CC3=CNC4=C3C(=CC=C4)C12,411.15,30.075619
COC(=O)C1=CC2=C(C=CC(O)=C2N1)C(O)CNC(C)C,411.15,29.912273
CCC1=C(N=O)C(C)=CC(O)=C1,411.15,12.2155075
CC1=NC=C(CN2CCC3=C(CCCC3)C2)C(N)=N1,411.15,35.095623
COC1=C(OC)C(=CC(CC2=CN=C(N)N=C2N)=C1)C1=CC(NCCC(O)=O)=CC=C1,411.15,20.745316
CN1C(=O)C(C2=CN(C(=O)OC(C)(C)C)C3=C(OC(C4=CC=CC=C4)C4=CC=CC=C4)C=CC=C23)=C(C1=O)C1=COC2=C(O1)C=CC=C2,411.15,15.917969
OCCCNC=NC1=CC=C(C=C1)C1=CNC=N1,411.65,19.026432
CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C(O)=O)C#N,411.65,69.22414
CC(C)NC(=N)C1=C(O)C(CC2=CNC=N2)=CC=C1,411.65,11.984819
CCOC(=O)C1=CN(CC)C2=CC(=CC=C2C1=O)C1=C(OC)C(OC)=CC(CC2=CN=C(N)N=C2N)=C1,412.15,5.7821274
COC1=C(O)C=C(NC2=C(C=NC3=C(OC)C=CC=C23)C#N)C=C1,412.15,9.641104
NC1=NC2=C(C=CC=C2)C2=C1N=CN2CCCCNC(=O)C1=CN(CC2=CC=CC=C2)C2=CC=CC=C12,412.15,16.058249
CCCCCN(C(=O)OC(C)(C)C)C1=NC(NC2=CC=CC=C2)=C2N=CN(CC(O)=O)C2=N1,412.15,28.641617
NC1=CC=C(C=C1)[C@@](O)(C(O)=O)C1=CC=CC=C1,412.65,26.736652
CCN1C(=O)NNC1=O,413.15,67.52637
CN(C)C(=O)NC1=C(O)C(C)=CC(C)=C1,413.15,15.99404
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=C(NC=N1)C(N)=O,413.15,59.275734
OC1=C(O)C=C2C=CNC2=C1,413.15,15.033414
CC(=C=C)C(N)CCC(O)=O,413.15,45.339443
CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CC(=NO)C4C1=CC=CC=C1)=C35,413.15,25.283016
CC1=C(CN2CCC(=O)CC2=O)NC=N1,413.15,69.15161
